0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
1.3539036578090407,4.188588095907905,6.647708727092416,7.897348573759797,3.1290524997942493,1.2952820664648943,4.456159998282483,7.211673181999723,8.829946336576322,3.921988357023447,1.4088691892013465,4.53017237691682,7.701462016591202,9.44379148198098,4.1194356304028945,1.4468025697457105,4.144727649653934,7.656029119791079,9.367357747976067,4.151111804311887,1.1485095970319987,3.0326406503572985,5.567414547997401,6.708911368969921,3.5789108193861363,1.103460671215758,3.357527992132723,5.355604526418674,6.668252669734369,3.367385152477358,1.1967095401996775,3.237614254590809,6.163906871675397,7.359400723660177,3.35767735677222,2.3618807849091903,4.9913041367786075,7.754436062380462,10.098218143133744,4.923742501539102,1.2578639929048807,3.449134551187263,7.100067470033018,6.815554458176195,2.9873645491655982,0.8731118758122208,2.7923291819190004,5.269120920352847,5.141964472932837,2.133825746562866,1.418488604131555,4.029545223248606,8.693699721648812,9.929440573703015,4.82242720162543,1.8700865223819538,4.383958107506184,8.908047504261443,8.452320295412182,3.6787563481148498
1.4393556657691378,3.944461845107919,9.455176363410555,8.436963147303441,3.6846193599653647,1.9521611550769637,4.368156099140501,8.582394642269527,8.845567499607029,4.004732188810711,1.3628715865815406,3.799291758491144,7.966568156584516,8.804113389038623,3.894142724759345,0.8836873399587782,2.969574103001467,6.422397885176736,6.0281512847167305,2.5262985337321036,1.4020451044198463,4.260680964210344,7.263632790322351,10.274590806026337,4.784967423666053,1.506970916318855,4.047776488513262,6.77781166403334,9.242139942266519,4.128181009042778,1.1577547853221715,4.0821694612154,7.347082955961048,9.480618197014657,3.877660428450173,1.3121978129758542,4.313900759545711,7.781189673263904,10.322625282149474,4.737775856563731,1.4439097700692345,4.290594781083705,7.141487942886537,8.232441439993421,4.251219174789825,1.178442991436578,3.478683000701529,6.218169969884741,6.758428381372271,3.1577985485456,1.1342394776977651,3.741733658084744,6.5908019168923095,8.85611461016508,3.7981784284281708,1.0322877108454716,3.3498643710566687,4.3299081003962705,5.673358506538121,2.4830740016746473
1.1399117489927324,3.360441849445643,5.994045509632569,6.639238719299953,3.2301109181081062,1.707919095100168,4.22036479616163,7.756968924003934,9.640005197417347,4.620597717620426,1.0962240420865705,3.1838136783523057,6.231538599365368,5.426448677639912,2.3860938658583293,0.8618436979371876,2.7863053213570876,4.9560286695574565,5.028809812734846,2.2246755495519586,1.5455075086459236,4.417086655826131,8.560220778771667,11.10176295048216,5.487990100009158,1.4694420972575988,3.4275408664290197,7.0649594601861985,6.7630847736221495,3.1481042962666246,1.2641056945256197,4.1207849921750865,8.942272065091473,10.217762847289672,4.644650312239526,1.1473543355151719,3.841220708535332,8.456680832808726,9.1452154434343,4.002718736195094,4.395133032392619,5.098140627813339,9.986125650527686,18.13614313747231,45.38703509104722,3.4773397870043103,3.73449247023006,6.0831820429772945,16.1032824882565,40.206202777240414,2.6059992249770514,3.081788528370932,4.346534290508005,6.450564697592583,12.597004213285231,3.0797572958789217,10.142396610446324,17.413658166775946,27.386628496213863,33.52831950779382
6.9627293518538,20.41277996074313,8.853762615326781,14.755770706257422,58.10452898520412,137.25890142856693,192.64852292627316,305.2987223049712,496.03598480038545,833.4465634683727,6.978567061064933,24.486099828676746,265.2096637823751,1469.4432004284058,5421.601697865339,0.00023004118759821238,0.00023906131725654712,0.0002975204834504768,0.00048132700516781077,0.0005996405566213148,1.5452529959766725,4.207448933180499,7.303604774447253,9.135929269462196,4.3800943333892155,1.3734343349081783,4.438528881111219,7.699792546833043,10.578014622412248,5.25745624452985,1.4202709092158117,4.661999087341,8.018215289558764,11.030748523317447,5.605097923105277,2.3891357728803535,5.211646526830833,8.53352651134112,11.285363587097313,5.82559727882189,1.2562987360458966,3.3081907423557033,6.404077283620126,7.752801712920368,4.2473322545700585,1.0840477934183828,3.4481131136838603,5.855449449705601,8.304779676819534,4.238277586733382,1.193941839963038,3.397624673717839,6.704443178738106,8.408764993558238,4.5788769843139425,2.6163690534787842,5.333011189315568,9.125478143635164,12.520614694031728,6.906318409223654
1.2107268219931806,3.4553593471747854,7.227087796833713,7.4353855418730594,3.684346339182658,0.9178434556416093,2.851994530817481,5.591554212895722,5.845818293478973,2.684057617745791,1.3882152329628936,4.086667825906615,9.329019113235734,11.98385993774468,6.629597554273979,1.6550896566898623,4.214419950859356,9.2123648980861,9.38073622545768,3.841560361491513,1.222364219635818,3.8810314188968067,9.857287380965616,9.119710104886058,4.096762507938125,1.3976303226344668,3.8152820160466017,8.659794676680146,9.796262594423046,4.415601819680007,1.2163455731640647,3.65258837690627,8.470250232822194,10.150215450951267,4.6189411185339315,0.8988158824664376,3.016962087227533,6.9225053136916355,6.666888920177188,2.902675106718587,1.4819130316533868,4.2678554956273675,8.251649925712867,12.32733387170747,6.4468029545802645,1.5060722112580633,4.022442826023145,7.416203907963609,10.869190301645915,5.498479783997671,1.1589376090410004,4.127079076560962,7.7918080688156195,11.260827040463061,4.437701491811223,1.361916320548122,4.477976111735865,8.671791151784507,12.233553316446,5.792305517094385
1.6223250191321614,4.4017372115858615,7.6890540970163865,9.705821676075379,4.416215647740552,1.182697990924633,3.4974313071350926,6.549354962594305,7.566952417254185,3.578423878422248,1.1099918807715743,3.860841547518102,7.342970284477325,10.310231920342309,4.340839712021986,1.0037389386526705,3.3904083158638576,4.83157198249097,6.208517341578646,2.67338240124655,1.1243559996569918,3.2943448291987214,6.386494862651816,7.903412242448743,4.006933872218006,1.7675596847902537,4.220272106500885,8.129597230493367,11.144743363494229,5.828914319008334,1.1085420717684302,3.13776672538371,6.116532612322859,5.9045598505598695,2.5174686094850975,0.8638912787870067,2.7794282411825235,5.665728705030182,5.731005733027421,2.6296692278647855,1.5603061002439513,4.395840553690799,9.01000234237514,13.914403461978699,7.961519861943886,1.574967438504073,3.641073347864393,7.121016343955615,7.525911177438042,3.0087908140510904,1.3117876606237644,4.149899170422702,9.618956992865655,12.615717369159421,6.666964730745992,1.2821331764049153,3.8514047031129053,9.215801480263972,11.141371340371311,5.098238735308664
3.747899036888819,5.102406496116462,10.751252199535472,21.521470206847965,46.55724194921865,3.4592260263756613,3.9992856269463393,7.741995077960146,23.86457213587435,50.91446320107581,2.205147250197879,2.468075949909918,3.5864620043101483,6.39095010503345,8.272546910376901,3.2324395934364616,10.107640651479034,17.13515615605344,24.193861365503896,30.82710953628094,37.53787796712249,9.107394069745592,11.49432019918999,39.30213416475441,122.68548523021991,444.752211090686,627.0259386769532,996.4194518459772,1591.4985136825826,2646.819848888703,6.972669680629624,24.604982693845155,267.33568561389893,1561.0634490220605,5125.758255593187,0.0002262222191199025,0.00023737418772214089,0.00027990344129273024,0.00041189049360491013,0.000607776585263678,1.5720840883350211,4.345065412268183,7.666760135007027,8.825792259806619,3.5089678485279685,1.6708310009779836,4.715160010281367,8.297831365372458,9.896934893731752,4.206096878440779,2.2069850081135614,5.167760822368208,8.808397392804205,10.664722718801883,4.600290378686873,2.7097883938641387,4.957295854332287,8.764831919720214,11.497257632956991,5.254039573819839
1.6979506115859708,3.545883914282199,6.533009311374214,8.230568378439276,3.9230629539305055,1.4562490313270677,3.5897283206806314,5.768346014760432,7.773114635728755,3.508138394223017,1.5942971114234514,3.7453277969538914,6.778466299187331,8.04734976419889,3.8530438889564453,2.8483635389695543,5.522579980167517,9.191725776456792,12.146167781987911,5.7891486592872194,1.3942869874251693,3.7837024999069624,7.863515404942212,7.788022883972016,3.3883483855512155,0.9374545860086725,2.965149519028624,5.941709515712431,5.7516452259527355,2.4641262680685627,1.42672993588375,4.263746771862911,9.842498996363346,12.018221540774393,5.6428320052503205,1.9751559769303133,4.6814479218942715,9.85594307791392,10.364548273350575,3.939326425551849,1.2065173264044353,4.005123011458217,10.267260933618294,9.40334960569594,3.9602775131253205,1.3330352811668895,3.9861512454866115,9.167749194868149,9.602032680254018,4.061301363653064,1.2631720079021782,3.8751893815537426,8.86386586443388,9.761101969502576,3.861440754632471,0.8957974205524382,2.980287629191065,7.117735995781596,6.480025331571736,2.5947699380581395
1.4560933290252205,4.535250382658503,9.01852686152301,12.719335413898522,5.199450889496904,1.4558421428630615,4.242776425692748,7.804936666042764,10.924213624266363,5.052556551463788,1.2633547594007504,4.517663288137866,7.981558322849051,13.185697718634978,4.041248220358859,1.4636720193550066,4.917810576538232,9.51835892383491,13.46640739595631,4.927604306666631,1.8345721493046439,4.692621555780024,7.995875412410226,9.183826889966126,4.057941949072636,1.5156346559241924,4.078145427138924,6.966292891108168,8.124120032451314,3.5993443300496386,1.1659013618494827,4.125776995904813,7.3960467854443745,11.669842625226112,3.957860614398698,1.0774891413792593,3.4499090491936464,4.649489210905516,6.1990921638201995,2.3903694267957643,1.2650676788236606,3.7228511065357033,6.8124859630619845,8.120826091373864,3.68478864742082,2.072799985717482,4.961411667890209,8.599930414502765,11.878960245597879,5.45618974682997,1.5715843397644045,3.5139661598698835,6.831519539040212,6.356164294707913,2.3797446325801244,0.91836567732579,2.791518882083828,5.578447982498872,5.730820488262542,2.3902859301274253
1.658090303846818,4.650852613187175,9.929295830317686,13.259464239784354,6.266675017327144,1.701468553244329,3.9329188715533703,7.921757045577985,7.323128162694407,2.9090914416188234,1.4359588156029233,4.492364301195813,10.833261184402874,12.167419755071878,4.9023619948863315,1.4025746546578235,4.2374598389977844,10.394526549934309,10.744847841123937,4.0234019778646335,3.621860257578752,4.864531493921377,9.804643838128978,17.766123865221974,45.98380333233894,3.574428009972438,3.8548107871922976,7.997696050524352,18.12127693646713,45.48990924410366,2.2865975080592453,2.574586787359008,3.6453581229679877,5.645974730204669,10.722075072945204,2.8922659639100616,9.446489937356791,17.71365211835912,24.988147640867766,33.009916154461294,40.95614468818807,122.6846452268711,22.21811617979681,81.11694975354843,320.18260853084485,341.2104127799387,498.2690666488471,804.9132870902607,1339.3098188591796,2433.460994261177,6.862804487873945,25.895553283015495,279.455191518677,1592.430793263657,4777.419039825828,0.00023478216767974628,0.00025244754385982994,0.00036658724036147544,0.0005165604509454018,0.0005527882053149892
1.3915147500325409,4.072856197958157,6.752900117657852,8.43540474954272,3.833372322089763,1.3061465592956307,4.218149873289652,7.145087533061082,10.329524727801738,4.492693091901185,1.447776179764955,4.5203545536154275,7.5278934149865675,11.07449817842838,5.138535642040764,1.6356412348462928,4.299510305431007,7.826047195708862,10.978009372487092,4.9598744791006055,1.2058547567353104,3.204671672622667,5.7219883177734205,7.958372187734419,3.539155755825713,1.1295816959817957,3.4218502676644316,5.519899580301056,7.202159099932353,3.386581259615309,1.1958267364611392,3.1629806699038707,5.851184865421709,8.366941777141703,3.987434443771981,3.0120222135994266,5.547581180251111,8.520165239242703,11.693134492038842,5.842800283562271,1.1673605524893662,3.2190522322759563,6.851656424580156,7.906482787055959,3.3962821932988927,0.9138484135334916,2.818844414280488,5.22701308537803,5.5374543516679955,2.534043967624229,1.2870769826396216,3.742969363479333,8.519907220128085,11.222269913240767,5.53388836122968,1.4725390744863263,3.915045673504829,8.42967571120469,9.173499372746894,3.70992475010314
1.2614351553334424,3.8622786640699056,9.627151164791186,8.917572090240933,3.6961414370653376,1.5555205176897589,3.98756064672144,8.737929083058033,9.196146511745498,3.642543908829646,1.2255617050643077,3.5899464537648957,8.309268947208928,9.592229199792378,3.8033594491708307,0.8672422034226842,2.820301709646933,6.410245739236451,6.6122437298484265,2.6880404315801147,1.4622154072605524,4.165622152195838,7.692056713637895,12.711518842576465,5.265984328017435,1.4452167348459417,3.875137317080676,7.54029247639283,12.74400627548385,5.189741954208212,1.1383481450148896,4.082024130702831,7.88983692373877,14.48184506045128,4.831696979600041,1.3440790143601422,4.077799068711476,8.363019058324308,13.9074689981525,4.951345591249051,1.6405741461046415,4.27966479759213,7.798082478991564,8.985774238734248,4.457062207994893,1.415977236278607,3.5489065275084637,6.774747812247516,8.25461987645975,3.9591561641841335,1.1496134118488996,3.7273822141725175,7.307669034299217,12.205320164617849,4.21479516762819,1.1497282189215987,3.5678619684646105,5.90335142610025,10.684059241794655,5.712346761106362
1.1200857781543192,3.2656062251121436,6.449037470289037,7.501442129753059,3.611084956290134,1.945476353518329,4.536751745662606,7.875837697906893,11.589657100217455,5.366109237506573,0.9968400959056598,3.0886167845902293,5.876397083187094,6.360121592132314,2.8783596685524784,0.9019034513322097,2.71593528849566,5.077961054544515,5.345399736079637,2.2800972591789477,1.5048315553024858,3.9977638544629657,8.22660504264812,13.228405787072381,6.364536389441684,1.1314250308771392,3.137365029580297,6.4073327165932525,6.875768330622971,2.839468067675732,1.2731390605146058,3.876139464210468,9.113125400658854,11.882351403466716,5.006474058797803,1.1829174851852966,3.754407799370756,9.205586500048103,10.310675386949653,3.976709593230194,3.170753170852934,4.712248006272901,11.687329532813253,30.099452677906392,60.22125570497431,3.0897937052995625,3.4509249031754177,6.238673001348315,16.590637518775008,41.08863995754677,2.263067281117259,3.045062194188377,4.625023851011784,7.709475739974733,13.927373700800242,3.0815231750448238,9.337823671814661,17.933354558303794,23.63260482072523,32.883999925711166
2.862634708744985,8.187202164154007,5.604278968729015,9.87328291855957,26.523369870644512,133.6808065756346,200.25118749128177,292.8620330420643,459.7276838657625,734.2958459844426,37.21027628299,52.95368984098321,527.7461528688794,2495.4452242902585,9237.5857899391,0.00024024442904950637,0.0002540843944372249,0.00029519930809585835,0.0004411840771498628,0.0006253389433946789,1.2717942515054017,3.9045402573750483,6.1799348024370975,6.595277628399682,2.653141676968345,1.2814644646931028,4.120732130141635,6.345920611236217,6.972918296684494,3.0373616035399653,1.355664691412923,4.373264735631541,6.530704597503007,7.145050499715419,3.007722197732963,1.4203780973314426,3.8609154301433013,6.472641431508294,7.961072316525411,3.1664338532097456,1.1324816056405553,2.9242170954456146,5.016065762118712,5.786552624354955,2.4114632772892794,1.0307538569054175,3.1439270601839655,4.814331166913189,5.580149435449071,2.512549340221699,1.082850053078253,3.0368969683174245,5.185771827163543,5.413031093725099,2.494840480149322,3.078326574494542,5.684919309141232,7.550946697302335,7.9259938235998515,3.729026576881372
1.1933070657792875,3.2562197278302465,6.2925075912637585,5.642424200365965,2.6333242875083047,0.8836034218860443,2.603530204667533,4.862359840718599,5.010641647409579,2.305174618317495,1.2187111382105538,3.746742750371888,7.659085853031949,7.16079126252078,3.155430406467213,1.665319435392057,4.070236150443115,7.988179887182537,7.512126089489658,3.1141917849299414,1.1584759547554693,3.7243134299154312,9.11608515327332,7.356891479248706,3.154239748212729,1.3303513038666417,3.7322657766607166,8.020531278940874,7.202766107909605,3.296570429573659,1.1309944320381329,3.554553861250925,7.624974197479575,7.0697661714114295,3.048775559782653,0.8499953948915797,2.7613326900464745,6.118589781837898,5.640134945411485,2.3585135748013664,1.2733992969039265,3.9464012131943553,6.719541458370747,7.56042747682955,3.0820376173957578,1.323165716575775,3.7322143218236667,6.289003511585715,6.809847308279068,3.2420921911632186,1.1341267551733067,4.000430829124166,6.4159775350368955,7.177813490936508,3.079571289459935,1.2405609707561178,4.100375546185869,6.84209529142104,7.773164875395835,3.1870917033403767
